text,target
@usuario esa hdp y el pendejete aquél les va a cargar la verga tarde o temprano. a javidu también. van a pagar muy caro todo lo q se robaron,1
cachondo hetero engañado machin #vergon #chacal #mayate #grindr #manhunt #macho #verga,0
“el que de la familia se esconde y se aleja solo te hace pendeja...” 😂,0
que rico poderse coger asi a la #putita mas ardiente @usuario,1
no pueden decir que les gustan los mallones blancos de los pats. tan putos.,0
@usuario 😂 la madre de la lógica.  ricardo san,0
las mentiras universales: 1. una y nos vamos.  2. no vuelvo a tomar (cuando andas hasta la madre de crudo),0
yo no sabía lpm sigan echándole bardo a joel y si se toma de nuevo él break las matare hdp,1
no valen verga los djs ya y sus canciones pop baratas 😷,0
bonito inicio de semana a todos excepto a mi crush al el no por puto! pinche vato ni el buenos días me puede contestar 🖕😡,1
vete a la verga skyalert!! me dormí a las 3 y sales con tus putas mamadas!!!,0
hoy me arregle bien chingón para putas pinches nada.,0
@usuario jajaja que payaso eres un golito al getafe y estas que te cagas con el maricon portugués...,1
hoy en un capítulo de «valiendo verga» llega no le gusto al que me gusta. como pinches siempre ya llévame diosito grax.,0
te mando a la verga porque soy pobre si fuera rica te mandaba a matar. 😒,0
jajajaja somos bien pinche verga doble moral. toooooo2,0
es puñal  su viejo era el sr telenovela  jajajaja,1
yo quiero que tu me bailes como bailan todas la putas en el infierno,1
@usuario ¿de verdad piensan que nos creemos cualquier cosa que digan estos hijosdeputa? .. lo que nos urge que el pri se vaya a chingar a su madre,1
esas putas zorras a las que alabas no me llegan ni a los talones .,1
es si no sabia que habían dado mas caracteres para metar le la madre la madre a peña nieto peña chingas a tu madre chingas a tu madre a y tambien a,1
@usuario jajajajajaja ser señora luchona ama de casa y esposa te llevo a un grado de madurez cañona,0
#amimegustaelsexoy la verga del canelo. #domingodeganarseguidores esta imagen no es patrocinada por cerveza corona. htt…,0
que estúpido es el orgullo en el ser humano sobretodo en hombres parecen putas indignadas de burdel..,1
estoy votando como loca desde clases lpm tengo más nervios que la atención que le presto a profe chau,0
aaaaaah no si esta de la verga que llueva todo el día.,0
conocidos míos han salido con colombianos y dicen que son muy putos y resulta que son de medellín y de…,0
ya ni se que putas tengo en mi cuerpo mente y alma.,0
“es una loca travesti fantasmal que recuerda las uniones/ obreras” (carmen berenguer “anticristo”),0
que delicia ver a una mujer en cuatro recibiendo y chupando verga !!  rt si quieres más videos,0
oye maricón ¿por qué no pusiste la otra mejilla como buen putito católico?,1
que mierda tan awkward hablar con manolo cardona holandés no sé ni que putas decirle.,0
me encanta lo odio me pone roja y luego lo quiero mandar a la chingada... ahh el amor ❤🙈,0
no chinguen de donde sacaron al árbitro del gallos va cruz azul que se dedique a vender tacos hdp @usuario,1
que nacos putos hondureños!!! eso no es de hombres. eso no es de fútbol!!!! chinguen a su madre @usuario,1
mucho pinche tiempo para andarle dando like a putas en instagram y no tienes tiempo para mi en whatsapp ahoc 😒,1
ya le iba a hablar pero vi que sigue en contacto con sus putas y mejor sola. 👏🏻,1
lo tienen bien merecidos putos.. se hizo justicia #noerapenal,1
@usuario es un hdp quien se burla de un animal,1
yo tambien putos este finde nos vemos locuras. que sale?,0
-verga yo sólo quiero enamorarme así chido @usuario : verga yo sólo quiero enamorarme así chido x2,0
jajajajajajajajaj oook!. . . .pinche día de la verga jajajajajajajajajajaja ( me doy). . . jajajajajajajajaja a,0
putos ecuatorianos &gt;:v no es mundial si no va argentina,1
@usuario @usuario pero yo me depilo tú si eres machorra alfa pelo en pecho 😂,1
siéntate payaso joto! te vez agotado y hambriento hoy!,0
me pinches caga el ruido de las putas motos de cagada neta me emputa.,0
las canciones más perronas se escriben cuando más estás valiendo verga.,0
quisiera que me vida fuera menos complicada pero ahí voy de loca a querer estudiar medicina 🙁,0
en serio no sé de qué putas se sienten orgullosos si ni para recorrernos en un pinche autobús tenemos consciencia cívica #sismocdmx.,0
when mi tío a por mi a la escuela de regreso a casa me deja agarrarle la verga 😻😻🔥👉🏾👈🏽🙊💦 es tan lindo #fetish #verga #hot <url>,0
putas las que cobran las demás es por amor al prójimo,1
@usuario @usuario yo tp. madre mía,0
pues no sé para cuando abran mazda en xalapa pero ya se ve próximo mejor así ya no tendré que ver pipopes ni putos jarochos,1
pero passet...pero...san lorenzo...o union...peroperopero...todos putos!!!,0
"@usuario @usuario lo peor es q uds siguen hablando de engañar al pueblo"" hijos de su puta madre pinches políticos de mierda",1
creo que hay problemas más graves en el mundo verga perdón,0
no desayuné bien por no salir tarde y el puto chófer viene tragando verga en el aire... ya mejor llévame cthulhu 😓,1
papasito no digas más mi culo esta a tus órdenes para que me metas toda tu rica verga,0
no te gustan las putas? a mí si. :) las veo en el congreso en el municipio y en el estado. son las mamás de los gobernantes.,1
amorcito soy damaris bebé de tan solo 18 años recién cumplidos mi amor,0
y si tu novio no te da los buenos días así mándalo a la chingada por pinche puto maricon.,0
"cuando badbunny dice "" a mi las putas me llueven"" se refiere a sus fans  ¿no?",0
hoy le pude dar en su madre a la señora que siempre me chinga por una vuelta le gane por dos,0
ya quiero que sea mañana que este libre de pendeja tarea para contarle todo a valeria,0
no sé cómo pedirle a la señora que me ayuda a desacomodar los libros que no use mi librero como un mueble cualquiera sin parecer una loca,0
a veces las lágrimas  son tan putas que salen a cualquier hora y por cualquier cosa. vogard p.,0
hoy duermo por que duermo a pesar de mis putas preocupaciones de dinero aaaa como yo amo el tequila... anestesiarse por una noche y dormir,0
uy estoy en las mismas solo dos putas horas 😭 pero yo si iré,0
tanto pinche puto que hay en las calles y ustedes tratando de la verga a sus novios. ya quedamos poquitos y ustedes con sus mamadas.,1
sabrosita multiorgasmica...yo si soy real...sigueme por twitter - dc eroticos - anuncios eróticos en méxico: <url>,0
tú que ves que malo soy de nacimiento pecador desde el seno de mi madre. (sal 51 7),0
es un maricon de primera wichin  dijo que me iba a partir la madre . con que nalgas !!,1
para vos 🇨🇱🇨🇱🇨🇱 putos... nosotros entramos y vos lo miras desde tu casa! vamos 🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷,0
que me digan qué putas vergas significo en sus perras vidas hijos de su pinche madre!!!,1
no mamen como si con 3000 putos pesos dejarán a resolver la situación,0
me vuelve loca tu cuerpo tu pelo tu piel tu forma de ser.,0
ya vez por juntarme contigo ya piensan que soy joto! &gt;:v,0
como se le dice a tu papá que pague el teléfono sin dejar tú imagen de mujer luchona e independiente 🤔😂,0
te falta lo bueno no te aflijas! intenta descansar de esta vida loca,0
como me dan ganas de darte cachetas con mi verga en esa carita de puta😏😈🔥💦😍😍😍,1
voy a tragarme una caja de graneodin a ver si me muero a la verga porque ya no aguanto esta perra tos 😩😩😩,0
y entonces llega ese alguien a quien le mostraste lo mejor de ti te parte la madre y ya no vuelves a tener interés en nadie más. 🤦🏻,0
@usuario fuerte accidente en eje 3 cafetales y mariquita sánchez ctm culhuacán,0
"@usuario @usuario @usuario ¿así te informas y sales del ""pensamiento único""? que rigor madre mía que rigor",0
"#batalladelosgallos dominic el único que podía enfretar a la leyenda viva sin su presencia es un ""perfect putos me la lleve sin replicas"".",0
yo no estoy loca !! jajajaja no se de dónde sacas eso 🌚,0
jajaja así les voy a decir que te digan la próxima vez que andes de marica pidiendo comida de dieta!,1
ojalá se pudiera viajar en el tiempo iría a decirle a mi yo del 2012 que estaba bien pendeja,0
como me emputo perder el tiempo con gente que no sabe ni qué putas quiere 😒,0
si hubieran grabado a las fans de seguro salgo ahí re loca o llorando.,0
en el 2009 para una fiesta preparé 200 litros de agua loca use: agua de la llave botes de basura y un palo de escoba. cero intoxicados.,0
#280caracteres ??? basta con 18  chingas a tu madre!,1
cosas que me vuelven loca: 1. la frase de mi pared 2. mis nuevos zapatos 😬,0
amigo ligue compañero peor es nada chakal mayate,0
las cosas que quiero que me valen verga me tienen pensando todo el día. las cosas que quiero que me importen me valen verga 🙂,0
yo si te veo en la calle te pego una verguiza ponte con alguien de tu edad en el elevador puto tamalon maricon,1
pero que explicación debe de dar el árbitro al piojito. fiel al estilo del america. chillón y maricon. #piojo #cruzazul #aguilas,1
más por la trayectoria q tiene la chilindrina..... esto! 😧 el final si da medio miedo xd la hacen como una loca,0
me canse de decirle que yo sin ella de pinches putas pena muerooooo,0
¿ que cojones hacéis discutiendo por la fruta? putos veganos de los cojones,1
joder lulu ¿tu te puedes soltar hablando mal de matsu por cosas que no sabes y yo de ti no? tengo mis putas razones. digo se ofende. pfft-,0
por favor quítenles el celular a las divorciadas los putos viernes.,0
el día de hoy yo y los putos videojuegos nada más no.,0
siento que mis ojos se acaban de hacer una mastrubacion al estilo hakain que se viola a todos y no te das cuenta(no se que putas hablo :''v),0
deja de contar tus mamadas y mejor dime si me aguantas un tiro. pinche joto.,0
estaría de puta madre poder seguir durmiendo.,0
creo que mi madre acaba de descubrir los gifs no deja de mandarme jaja #loveher,0
no merezco a mi madre,0
madre preocupada por los tatuajes de su hijo toma medidas desesperadas,0
llevan todo el año de putas y en halloween se quieren poner disfraz... no chinguen !!!! 🙄🙄🙄🙄🙄,1
me sacaron ayer una muela... así que debo reposar en casa y mi verga no sabe reposar 😈🔥,0
mi semestre podrá estar yéndose a la verga pero ustedes lo hacen divertido y menos suicida 💗 @usuario,0
yo cuando les empato/gano a los putos que se echan para atrás y hacen tiempo en #fut jajajaja,1
otra vez la puñetera lluvia???!!!! puta madre ya que deje de llover carajo!!!,0
no puedo dormir por esta madre: estoy leyendo ready player one,0
estamos atorados en una pinche inundación en pinches tultitlán. vale madre.,0
en serio me siento de la súper chingada. putos vecinos.,1
una verga que me dio leche de beber.... #vergacruzgay #gayveracruz,0
pinche hipócrita bien que te gusta la chiluda hijo de tu puta madre desviado maricón @usuario,1
o sea yo buscando fotitos de peace y me sale 1975 rat boy y miles de bandas que no son por sus putos #,0
lo más genial de.perderme 3 meses y que ya nadie me hable es que genuinamente me vale verga.,0
-¡fui yo! ¡yo putos yo! -pero isis fue un sismo -que fui yo les digo hijos de sus putas madres,0
"señor oro llamando al hombre en la luna. sos 😩😩😩 ""a que horas putas expulsarás a iván velásquez ya me metió el huevo el parsero ese"". 🤣🤣🤣",0
de lo mejor qué hay en oakland. 🙂 — estoy comiendo comiendo en marica restaurant,0
hoy también se me hizo tarde chingada madre!! 😤😤,0
por fin alguien que me entiende. crei que era la unica loca que lloraba :'v jajajaja,0
cualquiera en su sano juicio de habria vuelta loca por ti 💜😍😘…,0
nada como ir a dormir con el reconfortante sentimiento de que valgo pura verga,0
definitivamente tampoco me gustó mis putas tristes. pero el relato de sabina me hace preguntarme ¿el feminismo es sólo esa lucha pro mujer?,0
no se que hace mi laurita escuchando a la loca del metro 😔 #lavozmexico,0
si a mi una persona me ignora pura madre le voy a andar rogando. jajajajaja. esas mamadas nel.,0
estoy harto de los putos @usuario @usuario @usuario aprovando el saqueo a méxico. traidores a méxico. ya es momento de acabarlos <url>,1
@usuario nunca le he creído su pose de mujer luchona y altruista.,1
los de medicina interna son putos viene en el schwartz 🤷🏽‍♂️.,1
estoy tan cansada la puta madre,0
no sé si veo la vida tranquilo o todo me vale madre.,0
si no fuera por las putas y el menudo no sé qué habría sido de mi.,1
girardi es la persona. as estúpida del mundo la verga como putas dejas por chat tanto a robertson maldito pedazo de imbécil hijo de puta,1
porque mierda no puedo ser lo suficientemente hdp en ciertas ocasiones de mi vida,0
@usuario pinche pelón hijo de tu puta madre bigotes de culo de chango chingas a tu perra puta madre,1
respuesta a cada vez que las piropeen: yo no soy tu mamacita y si lo fuera te abortaría puto.,1
